AliquotBarcode	SampleBarcode	ClusterModel1	ClusterModel2	LIexpression_score	CSF1_response	TGFB_score_21050467	Module3_IFN_score	CHANG_CORE_SERUM_RESPONSE_UP
TCGA.02.0047.01A.01R.1849.01	TCGA-02-0047-01A	4	4	-1.3536971737894	0.899577668175596	0.0983886460478216	-0.437751890652621	-0.598961846306039
TCGA.02.0055.01A.01R.1849.01	TCGA-02-0055-01A	4	4	-0.50168482741403	1.46742805072581	1.41870735695815	0.0347334623565682	0.699081568415846
TCGA.02.2483.01A.01R.1849.01	TCGA-02-2483-01A	4	4	-0.919780869908713	0.488415492878219	-0.503936887505268	-0.685517255462807	1.08550856603265
TCGA.02.2485.01A.01R.1849.01	TCGA-02-2485-01A	4	4	-0.781049346985245	0.103945493754955	-0.657008479393718	1.49949318916499	0.44966050631773
TCGA.02.2486.01A.01R.1849.01	TCGA-02-2486-01A	4	4	-0.0361280007613197	1.82456423482463	-0.279309916672948	2.53785831618658	0.147544853635505
TCGA.04.1348.01A.01R.1565.13	TCGA-04-1348-01A	2	2	0.643991120939144	0.795760502190709	-0.637696658371935	0.901195516953116	1.80039851162372
TCGA.04.1357.01A.01R.1565.13	TCGA-04-1357-01A	2	2	1.58529667340671	1.38901978321436	-0.271585188264235	1.32582587738214	0.0562075632897163
TCGA.04.1362.01A.01R.1565.13	TCGA-04-1362-01A	4	4	-1.09395586305276	-0.245491024139788	-0.630785059269402	0.984445561649018	0.296846193623814
TCGA.04.1364.01A.01R.1565.13	TCGA-04-1364-01A	1	1	-1.5813416080602	-2.41487197713671	-1.33170252119686	-0.476785686443812	1.53868204505598
TCGA.04.1365.01A.01R.1565.13	TCGA-04-1365-01A	2	2	0.361203948664225	0.462878266634718	-0.445594859786828	2.22172867626188	1.77053824362606
TCGA.04.1514.01A.01R.1566.13	TCGA-04-1514-01A	2	2	-1.57259482892852	-1.9232482900068	-0.198403550708004	0.130553712476751	0.713133459238275
TCGA.04.1519.01A.01R.1565.13	TCGA-04-1519-01A	4	4	-1.55198285375732	-1.61808485278546	-0.918429551330698	0.472485353009189	0.200239444219614
TCGA.05.4244.01A.01R.1107.07	TCGA-05-4244-01A	4	4	0.229469849046108	0.929606366371472	-0.0432991355541033	0.11280105393895	0.129979990107469
TCGA.05.4249.01A.01R.1107.07	TCGA-05-4249-01A	3	3	0.785232589178661	1.09399423982838	0.344766825820466	0.553309568588124	-0.542754283016323
TCGA.05.4382.01A.01R.1206.07	TCGA-05-4382-01A	6	6	1.09038109245111	1.73409315692679	1.18838848098257	0.351304162120718	-0.124710531049058
TCGA.05.4384.01A.01R.1755.07	TCGA-05-4384-01A	3	3	0.199046269457629	0.90586572890892	-0.0300857843286727	-0.310395862011871	-1.04510937991816
TCGA.05.4389.01A.01R.1206.07	TCGA-05-4389-01A	2	2	1.29581631362232	1.29829204977639	-0.431365096928672	0.797546454682722	0.416287265614461
TCGA.05.4390.01A.02R.1755.07	TCGA-05-4390-01A	1	1	0.391247233507849	0.351104778905625	0.143923887193921	-1.23981920868969	0.444391047259319
TCGA.05.4395.01A.01R.1206.07	TCGA-05-4395-01A	2	2	0.300813143181093	0.507921313928532	0.203485608871631	0.520560875509074	0.883512635460228
TCGA.05.4396.01A.21R.1858.07	TCGA-05-4396-01A	3	3	-0.0270009268847757	-0.188256838689529	-0.150835486296454	-0.365418076983069	-1.03105748909573
TCGA.05.4398.01A.01R.1206.07	TCGA-05-4398-01A	2	2	1.05706727280173	1.4371426969898	0.663310231516616	0.862602781001374	0.549780228427537
TCGA.05.4402.01A.01R.1206.07	TCGA-05-4402-01A	2	2	0.823262063664261	1.02059075534957	0.780400851606585	1.6324727307587	-0.0122954044696254
TCGA.05.4403.01A.01R.1206.07	TCGA-05-4403-01A	6	6	0.87901327326015	1.30573506044033	0.544593352814285	0.814747788421213	-0.316167543504654
TCGA.05.4405.01A.21R.1858.07	TCGA-05-4405-01A	3	3	0.695483029392646	0.933712855013643	0.853379206836271	0.516591336954038	-0.692055623004631
TCGA.05.4410.01A.21R.1858.07	TCGA-05-4410-01A	3	3	1.4342436007499	1.25684218004448	0.0113838102865248	0.879583584820141	-0.660438868654166
TCGA.05.4415.01A.22R.1858.07	TCGA-05-4415-01A	2	2	0.209618463364625	-0.0442730806734066	-0.640136046290476	0.71738382886296	1.48071799541346
TCGA.05.4417.01A.22R.1858.07	TCGA-05-4417-01A	3	3	1.47090401415402	1.30791663253148	0.982260201865855	0.303890229380006	-0.544510769369126
TCGA.05.4418.01A.01R.1206.07	TCGA-05-4418-01A	2	2	1.46451506244044	1.10041062833177	0.149209227684093	1.58594091769689	0.881756149107424
TCGA.05.4420.01A.01R.1206.07	TCGA-05-4420-01A	1	1	0.186876837622237	-0.0325952535972327	0.149005945357548	-0.858302447566751	1.09253451144386
TCGA.05.4422.01A.01R.1206.07	TCGA-05-4422-01A	2	2	1.56430440349066	1.26505515732882	-0.913754057820161	-0.322083947757256	-0.107145667521022
TCGA.05.4424.01A.22R.1858.07	TCGA-05-4424-01A	2	2	0.755493540130922	1.34667161909197	0.555773880774265	0.772406043834159	-0.00702594541121453
TCGA.05.4425.01A.01R.1755.07	TCGA-05-4425-01A	6	6	0.800292261074959	1.49399189912986	0.425876474111955	0.739988145634695	-0.137005935518683
TCGA.05.4426.01A.01R.1206.07	TCGA-05-4426-01A	6	6	0.242780165116068	0.739937922211196	0.37729199806768	0.541290687963153	-0.270498898331759
TCGA.05.4430.01A.02R.1206.07	TCGA-05-4430-01A	2	2	1.02626339846839	1.27942786757642	1.29185918519402	1.08125819640796	0.356566729619138
TCGA.05.4432.01A.01R.1206.07	TCGA-05-4432-01A	2	1	1.24272716724042	0.940385899057171	0.351068577943363	-0.141249413583377	0.309141598093439
TCGA.05.4433.01A.22R.1858.07	TCGA-05-4433-01A	3	3	0.865246603496363	1.45356865155848	-0.0815162129445795	0.910568038541397	-0.762315077116777
TCGA.05.5423.01A.01R.1628.07	TCGA-05-5423-01A	2	2	1.21237964660092	1.55238103451073	-0.782636957198581	0.91751473101271	0.138762421871487
TCGA.05.5425.01A.02R.1628.07	TCGA-05-5425-01A	2	2	1.47432666685773	1.58497628810796	-0.0471614997584599	0.892815380003595	0.563832119249966
TCGA.05.5428.01A.01R.1628.07	TCGA-05-5428-01A	2	2	0.102679581111119	0.728260095135022	-0.783856651157852	0.236738868823974	1.41045854130132
TCGA.05.5429.01A.01R.1628.07	TCGA-05-5429-01A	1	1	0.291990305100434	-0.241384535497617	0.310208830307801	0.383942590239906	0.737724268177526
TCGA.05.5715.01A.01R.1628.07	TCGA-05-5715-01A	6	6	0.315644638230477	1.09399423982838	0.426689603418135	0.500713182733892	-0.266985925626152
TCGA.06.0125.01A.01R.1849.01	TCGA-06-0125-01A	4	4	-1.84115897774582	-0.130509342158999	0.0569190514326241	-1.05666911035871	0.133492962813076
TCGA.06.0129.01A.01R.1849.01	TCGA-06-0129-01A	4	4	-1.11251424660173	1.06229728062162	-1.91024402254417	1.55341275453756	-0.470738342551374
TCGA.06.0130.01A.01R.1849.01	TCGA-06-0130-01A	4	4	0.37801297638686	2.15449493166906	1.03552017142067	1.32373084314476	0.542754283016323
TCGA.06.0132.01A.02R.1849.01	TCGA-06-0132-01A	4	4	-0.270617740439527	1.76271024965192	-0.429535555989767	-0.0629612920812712	-0.562075632897163
TCGA.06.0138.01A.02R.1849.01	TCGA-06-0138-01A	4	4	-0.739673278744913	1.24773090836966	-0.34293728488156	0.0479652575400227	0.556806173838752
TCGA.06.0141.01A.01R.1849.01	TCGA-06-0141-01A	4	4	-0.153943312717707	1.82674580691578	0.224423688505775	-0.0358361119551894	0.0474251315256981
TCGA.06.0156.01A.02R.1849.01	TCGA-06-0156-01A	4	4	-0.327357716372042	1.08680788470458	0.122172678253597	-0.32594322135243	0.407504833850443
TCGA.06.0156.01A.03R.1849.01	TCGA-06-0156-01A	4	4	-0.398624951558055	1.08988775118621	-0.0774505664136778	-0.370049205297279	0.953772089572373
TCGA.06.0157.01A.01R.1849.01	TCGA-06-0157-01A	4	4	-0.533021114390165	0.769838292637004	-0.2957757851231	0.0423417445870545	0.13524944916588
TCGA.06.0158.01A.01R.1849.01	TCGA-06-0158-01A	4	4	-1.13335439861984	0.873783786391959	-0.169740742665147	1.03031578495166	-0.483033747020999
TCGA.06.0168.01A.01R.1849.01	TCGA-06-0168-01A	4	4	-0.638134581868362	1.14250213691403	-0.175026083155319	0.602377475726768	-0.0649899950537344
TCGA.06.0174.01A.01R.1849.01	TCGA-06-0174-01A	4	4	-1.56323957820506	0.0150143490979379	-0.219341630342148	-0.738334171236763	0.750019672647151
TCGA.06.0178.01A.01R.1849.01	TCGA-06-0178-01A	4	4	-0.569225174100455	0.747252605105064	-1.83218360915086	-0.585176141988277	1.11712532038311
TCGA.06.0184.01A.01R.1849.01	TCGA-06-0184-01A	4	4	-0.963134470822296	1.57175852779097	-0.411849993580344	0.0681437451947909	-0.0456686451728945
TCGA.06.0187.01A.01R.1849.01	TCGA-06-0187-01A	4	4	-1.32578353951697	0.73493313917855	-0.066270038453698	0.886640542251316	-0.124710531049058
TCGA.06.0190.01A.01R.1849.01	TCGA-06-0190-01A	4	4	-0.517352970902098	1.34410506369061	1.06845190832097	-0.326384281191879	0.142275394577094
TCGA.06.0210.01A.01R.1849.01	TCGA-06-0210-01A	4	4	-0.919248457265915	1.24015956993566	0.222390865240324	-0.992053843879504	-0.126467017401862
TCGA.06.0211.01A.01R.1849.01	TCGA-06-0211-01A	4	4	-0.875514561607475	0.944364059929274	0.506579557750354	-0.9824607923715	0.319680516210261
TCGA.06.0211.01B.01R.1849.01	TCGA-06-0211-01B	4	4	-1.44435944096307	0.203912826637806	-0.3557440714539	-0.891602465445112	0.618283196186879
TCGA.06.0219.01A.01R.1849.01	TCGA-06-0219-01A	4	4	-0.680727593292234	0.802946857314508	-1.24042875657811	0.966582638151354	1.36127692342282
TCGA.06.0238.01A.02R.1849.01	TCGA-06-0238-01A	4	4	-0.366680192990152	1.15302501405959	-0.870861486919148	0.905165055508153	0.969580466747605
TCGA.06.0644.01A.02R.1849.01	TCGA-06-0644-01A	4	4	-0.320664528862576	1.19331993386089	1.42480582675451	-0.4148167790013	0.862434799226584
TCGA.06.0645.01A.01R.1849.01	TCGA-06-0645-01A	4	4	-0.627334211114452	1.77823790983013	0.429942120642857	0.0783983864619681	-0.0281037816448581
TCGA.06.0646.01A.01R.1849.01	TCGA-06-0646-01A	4	4	-1.09540098308321	1.07885156296038	-0.0487877583708206	0.145880541897586	0.0439121588200908
TCGA.06.0649.01B.01R.1849.01	TCGA-06-0649-01B	4	4	-0.171436870981083	1.42982801409593	-0.220358041974873	-0.40908300108847	-0.110658640226629
TCGA.06.0686.01A.01R.1849.01	TCGA-06-0686-01A	4	4	-1.48383403547913	0.30670337046215	-0.190678822299291	-0.774060018232091	0.553293201133145
TCGA.06.0743.01A.01R.1849.01	TCGA-06-0743-01A	4	4	-0.569225174100455	0.44311579004427	-0.456165540767173	-0.246001125452392	-0.0983632357570035
TCGA.06.0744.01A.01R.1849.01	TCGA-06-0744-01A	4	4	-0.950432626344106	0.103303854904616	-0.61553888477852	-0.347003828686095	0.632335087009308
TCGA.06.0745.01A.01R.1849.01	TCGA-06-0745-01A	4	4	-0.884641635484019	0.770223275947208	-0.285408386469301	-0.833603096557636	0.851895881109762
TCGA.06.0747.01A.01R.1849.01	TCGA-06-0747-01A	4	4	-1.7149771814026	-0.185176972207901	-0.398839924681459	0.444698583123935	-0.0772853995233599
TCGA.06.0749.01A.01R.1849.01	TCGA-06-0749-01A	4	4	-0.785004412331748	1.19678478365273	-1.43314040214286	0.139264644305859	-0.412774292908854
TCGA.06.0750.01A.01R.1849.01	TCGA-06-0750-01A	4	4	-0.735413977602526	0.855176259732121	0.169334178012057	0.108941780343776	0.138762421871487
TCGA.06.0878.01A.01R.1849.01	TCGA-06-0878-01A	4	4	-1.230633794354	1.02521055507202	0.313867912185613	-0.252286228164533	-0.0245908089392509
TCGA.06.0882.01A.01R.1849.01	TCGA-06-0882-01A	4	4	-0.854218055895539	1.26159030753699	-0.381357644598581	0.250852783686326	-0.512894015018661
TCGA.06.1804.01A.01R.1849.01	TCGA-06-1804-01A	4	4	-1.2763452226857	0.181968777956205	-1.07028144925988	0.827428258805357	-0.639361032420522
TCGA.06.2557.01A.01R.1849.01	TCGA-06-2557-01A	4	4	0.317926406699613	1.70265285326017	-0.745639573767375	0.876055106104553	-0.13524944916588
TCGA.06.2558.01A.01R.1849.01	TCGA-06-2558-01A	4	4	-0.841820447213234	0.633425873054885	-0.301874254919453	-0.564777124413785	0.396965915733621
TCGA.06.2559.01A.01R.1849.01	TCGA-06-2559-01A	4	4	-1.49242869671287	0.439265956942235	-0.1055035274769	-0.0699079845525848	0.288063761859796
TCGA.06.2561.01A.02R.1849.01	TCGA-06-2561-01A	4	4	-0.919400575163857	1.30021696632741	-0.528534049017224	0.404010812934812	-0.326706461621476
TCGA.06.2562.01A.01R.1849.01	TCGA-06-2562-01A	4	4	-1.57883166274415	0.782927725183925	0.589722029307294	-0.733151718123244	0.0052694590584109
TCGA.06.2563.01A.01R.1849.01	TCGA-06-2563-01A	4	4	-1.072203003647	0.372792172047091	-0.267316259406788	0.952358458329141	0.0930937766985926
TCGA.06.2564.01A.01R.1849.01	TCGA-06-2564-01A	4	4	-1.32973860486348	0.863902548096735	-0.22422040617923	-0.879363054900416	-0.23185619857008
TCGA.06.2565.01A.01R.1849.01	TCGA-06-2565-01A	4	4	-0.969903717280733	0.323899291651242	-0.288864186020567	0.55518407290578	-0.347784297855119
TCGA.06.2567.01A.01R.1849.01	TCGA-06-2567-01A	4	4	-0.44456455673666	1.0959191563794	-0.683028617191489	1.29638513309896	0.149301339988309
TCGA.06.2569.01A.01R.1849.01	TCGA-06-2569-01A	1	1	-1.6853902502528	-1.48308403867409	0.289677315326747	-1.36243384405637	0.337245379738298
TCGA.06.2570.01A.01R.1849.01	TCGA-06-2570-01A	4	4	-1.42724617744455	0.864159203636871	-0.669611983639513	-0.642183126236994	-0.0930937766985926
TCGA.06.5408.01A.01R.1849.01	TCGA-06-5408-01A	4	4	-1.50977013707831	0.142700480315444	-0.291710138592198	1.16693407022083	0.166866203516345
TCGA.06.5410.01A.01R.1849.01	TCGA-06-5410-01A	4	4	-0.1706002225424	2.5514127244889	0.329114086676494	-0.116880857453848	-0.0878243176401817
TCGA.06.5411.01A.01R.1849.01	TCGA-06-5411-01A	4	4	-0.910805913930111	0.713374073807152	-0.882448579532218	-0.398056505102257	0.465468883492963
TCGA.06.5412.01A.01R.1849.01	TCGA-06-5412-01A	4	4	-0.553328853765475	1.73409315692679	0.430755249949037	0.323296862315739	0.224830253158865
TCGA.06.5413.01A.01R.1849.01	TCGA-06-5413-01A	4	4	0.00676924645843673	1.13056765429772	-0.132336794580851	-0.0184142482969742	1.09077802509106
TCGA.06.5414.01A.01R.1849.01	TCGA-06-5414-01A	4	4	-1.14620836099597	1.09681745076987	-0.119733290335056	0.544488371799154	-0.152814312693916
TCGA.06.5415.01A.01R.1849.01	TCGA-06-5415-01A	4	4	-0.851784169528461	0.0775099731209786	-0.545813046773556	0.165066644913595	0.00878243176401817
TCGA.06.5416.01A.01R.1849.01	TCGA-06-5416-01A	4	4	-1.11829472672354	-0.777537958841075	-0.81617854107852	-0.662692408771348	1.23480990602095
TCGA.06.5417.01A.01R.1849.01	TCGA-06-5417-01A	4	4	-2.20289533905284	-0.661914638009946	-2.19300973876839	-1.41756632398743	0.0263472952920545
TCGA.06.5418.01A.01R.1849.01	TCGA-06-5418-01A	4	4	-1.44496791255484	0.827457461397467	-0.274837705488956	-0.941331962342928	0.0210778362336436
TCGA.06.5856.01A.01R.1849.01	TCGA-06-5856-01A	4	4	-1.19754815155153	0.768683342706394	-0.281952586918034	-0.108280190584603	0.512894015018661
TCGA.06.5858.01A.01R.1849.01	TCGA-06-5858-01A	4	4	-1.72904808696227	0.764320198524087	-0.0390302066966565	0.215457731570585	0.00351297270560727
TCGA.06.5859.01A.01R.1849.01	TCGA-06-5859-01A	4	4	-0.722103661532566	1.0236706218312	-1.63073082354468	0.890389550886628	-0.21253484868924
TCGA.08.0386.01A.01R.1849.01	TCGA-08-0386-01A	4	4	-1.92847465116476	-0.163617906836503	-0.247191309078825	-0.478329395881882	0.175648635280363
TCGA.09.0364.01A.02R.1564.13	TCGA-09-0364-01A	1	1	-2.14912166213021	-2.36469581904019	-0.512678027546707	-1.77151684514484	0.848382908404155
TCGA.09.0366.01A.01R.1564.13	TCGA-09-0366-01A	4	4	-0.295489016753109	1.39556449948782	-0.522638861547416	1.38459710098866	0.284550789154189
TCGA.09.0367.01A.01R.1564.13	TCGA-09-0367-01A	4	4	-0.289252182937471	-0.102790543824344	-1.25953729527335	0.125922584162542	0.579640496425199
TCGA.09.0369.01A.01R.1564.13	TCGA-09-0369-01A	1	1	-1.06862823304535	-0.753155682528184	0.430958532275582	-1.12415126579433	1.48598745447187
TCGA.09.1662.01A.01R.1566.13	TCGA-09-1662-01A	4	4	-0.0565117990856011	0.505868069607446	0.101234598619453	-0.289666049557792	0.64287400512613
TCGA.09.1666.01A.01R.1566.13	TCGA-09-1666-01A	2	2	-0.210379052854337	0.372663844277023	-0.895458648431104	2.10914815224265	0.865947771932191
TCGA.09.1667.01C.01R.1566.13	TCGA-09-1667-01C	2	2	0.473390898396744	0.61584496855559	0.238246886710841	1.76820889634898	1.04686586627097
TCGA.09.1668.01B.01R.1566.13	TCGA-09-1668-01B	2	2	0.16489580136956	0.537308373274068	0.471614997584599	1.88431789908379	0.602474819011646
TCGA.09.1669.01A.01R.1566.13	TCGA-09-1669-01A	2	2	0.681336064884003	0.114468370900518	-0.0471614997584599	0.412942274683644	1.23480990602095
TCGA.09.1670.01A.01R.1566.13	TCGA-09-1670-01A	4	4	-0.656464788570421	0.514209374661856	-0.971486238558966	1.38581001554714	0.562075632897163
TCGA.09.1673.01A.01R.1566.13	TCGA-09-1673-01A	4	4	-0.826304421623109	-0.231503297202393	-0.503327040525633	0.838234224871845	0.533971851252305
TCGA.09.1674.01A.01R.1566.13	TCGA-09-1674-01A	1	1	-1.38404469442891	-1.70047128116902	-0.287441209734752	-0.521994319987282	1.31560827824992
TCGA.09.2044.01B.01R.1568.13	TCGA-09-2044-01B	2	2	0.194102437774501	0.507664658388396	-0.639932763963931	1.51823823234155	1.84079769773821
TCGA.09.2045.01A.01R.1568.13	TCGA-09-2045-01A	4	4	-0.784776235484834	-0.267691728361525	-0.603341945185815	1.99370073926701	-0.602474819011646
TCGA.09.2048.01A.01R.1568.13	TCGA-09-2048-01A	1	1	-1.06048992550543	-1.27005994036147	-0.938757783985207	-1.64548399602243	1.94267390620082
TCGA.09.2051.01A.01R.1568.13	TCGA-09-2051-01A	2	2	-0.0268488089868333	0.26743507282139	-0.574475854816413	2.60015801850868	1.05564829803498
TCGA.09.2054.01A.01R.1568.13	TCGA-09-2054-01A	1	1	-0.0578048012181114	-0.510102886019685	0.393351301864741	-0.445470437842969	0.692055623004632
TCGA.10.0928.01A.02R.1564.13	TCGA-10-0928-01A	4	4	-1.36153124553344	-1.0923259788175	-0.527314355057953	0.268825972143851	0.850139394756959
TCGA.10.0936.01A.01R.1564.13	TCGA-10-0936-01A	2	2	0.270541681490556	-0.357649495179085	-1.14671560404083	1.57204753275426	0.409261320203247
TCGA.12.0616.01A.01R.1849.01	TCGA-12-0616-01A	4	4	-0.370331022540769	0.569775299101233	-0.628548953677406	0.434223411937033	1.32614719636674
TCGA.12.0618.01A.01R.1849.01	TCGA-12-0618-01A	4	4	-1.68470571971206	-0.263071928639083	-0.800119237281458	-0.982019732532051	-0.0263472952920545
TCGA.12.0619.01A.01R.1849.01	TCGA-12-0619-01A	4	4	-0.711227231829685	1.20615271086768	0.466939504074062	0.113793438577709	0.511137528665857
TCGA.12.0821.01A.01R.1849.01	TCGA-12-0821-01A	4	4	-1.36662719511451	-0.0537693356584272	-0.482795525544579	-0.733923572842278	0.695568595710239
TCGA.12.1597.01B.01R.1849.01	TCGA-12-1597-01B	4	4	-1.57662595322399	0.39666113727971	-1.01661491505197	-0.916412081414089	0.439121588200908
TCGA.12.3650.01A.01R.1849.01	TCGA-12-3650-01A	4	4	-1.20218774743878	0.322359358410427	-0.919445962963424	-0.790489497251547	0.973093439453213
TCGA.12.3652.01A.01R.1849.01	TCGA-12-3652-01A	4	4	-1.10011663791943	-0.534870145642779	-0.68709426372239	0.457599583427803	0.813253181348082
TCGA.12.3653.01A.01R.1849.01	TCGA-12-3653-01A	4	4	-1.19093102299104	0.474427765940824	-1.07109457856606	2.26925287396245	-0.0913372903457889
TCGA.12.5295.01A.01R.1849.01	TCGA-12-5295-01A	4	4	-0.492177458792631	1.22963669279009	-1.02535605509341	0.35295813651865	0.955528575925176
TCGA.12.5299.01A.02R.1849.01	TCGA-12-5299-01A	4	4	-1.61214548239354	0.492906964830594	0.112821691232523	0.48814297730961	0.339001866091101
TCGA.13.0730.01A.01R.1564.13	TCGA-13-0730-01A	2	2	-0.288263416600845	-0.410520536447037	0.50718940472999	1.57745051578751	1.19968017896488
TCGA.13.0799.01A.01R.1564.13	TCGA-13-0799-01A	2	2	-0.944119733579497	-1.42366828113268	-1.58519558239858	1.65761314160727	1.55097744952561
TCGA.13.0800.01A.01R.1564.13	TCGA-13-0800-01A	2	2	-1.55624215489971	-1.99511184124479	-0.931846184882674	1.5419451987119	0.792175345114439
TCGA.13.0801.01A.01R.1564.13	TCGA-13-0801-01A	2	2	0.60565741065766	1.47641099463056	-0.975145320436777	1.81021984605644	1.34722503260039
TCGA.13.0890.01A.01R.1564.13	TCGA-13-0890-01A	2	2	0.455136750643656	0.279497883207767	0.977584708355318	1.05269957180367	1.01173613921489
TCGA.13.0893.01B.01R.1565.13	TCGA-13-0893-01B	2	2	-0.145348651483962	-0.0437597695931353	-0.163235708215704	1.66808831279417	1.41397151400692
TCGA.13.0897.01A.01R.1564.13	TCGA-13-0897-01A	2	2	-0.175163759480672	0.0719918790080612	0.34293728488156	1.83458840218597	1.39640665047889
TCGA.13.0899.01A.01R.1564.13	TCGA-13-0899-01A	1	1	-0.236999684994257	-0.394607892958624	0.364281929168794	0.254491527361776	0.569101578308377
TCGA.13.0913.01A.01R.1564.13	TCGA-13-0913-01A	2	2	-0.847144573641218	-1.2084626107289	-1.22071037090324	-0.0250301458887015	1.3999196231845
TCGA.13.0916.01A.01R.1564.13	TCGA-13-0916-01A	2	2	0.252896005329238	-0.145652019027004	-0.456368823093718	1.85994934295426	1.26115720131301
TCGA.13.0920.01A.01R.1564.13	TCGA-13-0920-01A	2	2	-0.196460265192608	-1.13647073172084	-0.901760400554001	1.05280983676353	1.23656639237376
TCGA.13.0924.01A.01R.1564.13	TCGA-13-0924-01A	2	2	0.948607211568797	0.664737848951439	0.0906639176391083	0.604693039883872	1.55624690858402
TCGA.13.1403.01A.01R.1565.13	TCGA-13-1403-01A	2	2	-1.25116971057623	-0.909972217551091	0.209787360994529	0.936480304108995	0.655169409595755
TCGA.13.1405.01A.01R.1565.13	TCGA-13-1405-01A	1	1	0.262175197103724	0.201346271236449	0.923105044841235	0.385817094557562	0.883512635460228
TCGA.13.1410.01A.01R.1565.13	TCGA-13-1410-01A	2	2	0.0275333395275741	0.0189925099700411	0.246784744425734	2.25370551462189	0.64287400512613
TCGA.13.1481.01A.01R.1565.13	TCGA-13-1481-01A	1	1	0.268792325664218	-0.32223103064036	0.759666054298986	0.182488508571811	1.06618721615181
TCGA.13.1497.01A.01R.1565.13	TCGA-13-1497-01A	2	2	0.138655463974496	-0.366632439083834	0.0345579955126646	1.67007308207169	1.26291368766581
TCGA.13.1498.01A.01R.1565.13	TCGA-13-1498-01A	2	2	0.211367819190963	0.441832512343591	-0.0924934585780141	1.61185318326449	0.992414789334053
TCGA.13.1505.01A.01R.1565.13	TCGA-13-1505-01A	1	1	0.115457484538281	-0.230989986122122	0.658838020332624	0.479321780520641	0.548023742074734
TCGA.13.1506.01A.01R.1565.13	TCGA-13-1506-01A	2	2	-0.315796756128419	-0.637532361697056	-0.758039795686626	1.6124045080638	1.82147634785737
TCGA.13.1507.01A.01R.1565.13	TCGA-13-1507-01A	2	2	0.676772527945731	0.716068956978577	0.00304923489817629	2.32537773853227	1.70730473492513
TCGA.13.1511.01A.01R.1565.13	TCGA-13-1511-01A	2	2	-1.00975860654164	-0.487902181797948	0.256948860752989	1.34148350168257	-0.189700526102792
TCGA.13.1512.01A.01R.1565.13	TCGA-13-1512-01A	2	2	-0.193798201978616	0.0359317756189967	0.258168554712259	1.07464229881623	1.31209530554431
TCGA.13.2060.01A.01R.1568.13	TCGA-13-2060-01A	2	2	0.515527556126789	0.372792172047091	-0.495805594443465	1.55087666046073	1.03457046180134
TCGA.14.0781.01B.01R.1849.01	TCGA-14-0781-01B	4	4	-1.09327133251202	1.06794370250461	0.867608969694427	-0.669198041403213	-0.50762455596025
TCGA.14.0787.01A.01R.1849.01	TCGA-14-0787-01A	4	4	-1.24074963456717	0.665122832261642	-0.355134224474265	-0.658722870216312	0.418043751967265
TCGA.14.0789.01A.01R.1849.01	TCGA-14-0789-01A	4	4	-0.791621540892242	1.38132011701029	0.655585503107902	0.0736569931878969	-0.851895881109762
TCGA.14.0790.01B.01R.1849.01	TCGA-14-0790-01B	4	4	-1.55677456754251	-0.550654461361124	-0.969046850640425	0.968567407428872	0.0843113449345744
TCGA.14.0817.01A.01R.1849.01	TCGA-14-0817-01A	4	4	-0.205815515916065	1.47114955605778	-0.633631011841033	1.0488402982085	1.32790368271955
TCGA.14.0871.01A.01R.1849.01	TCGA-14-0871-01A	1	1	-1.81818917515652	-1.44381574103333	-0.233977957853394	-0.784204394539406	0.567345091955574
TCGA.14.1034.01A.01R.1849.01	TCGA-14-1034-01A	4	4	-1.2356536849861	0.955271920385041	-0.0243938791854103	-0.306977648256145	-0.15457079904672
TCGA.14.1823.01A.01R.1849.01	TCGA-14-1823-01A	4	4	-0.835431495499653	1.28302104513832	-0.918226269004153	0.255042852161086	0.194969985161203
TCGA.14.1825.01A.01R.1850.01	TCGA-14-1825-01A	4	4	-1.95676858018204	-0.246132662990127	-0.981853637212765	-1.00252901506641	0.8220356131121
TCGA.14.1829.01A.01R.1850.01	TCGA-14-1829-01A	4	4	-0.304692149578624	1.10400380589367	-1.06458954411662	-0.0445470437842969	1.33141665542515
TCGA.14.2554.01A.01R.1850.01	TCGA-14-2554-01A	4	4	-0.71411747189059	0.975162724745557	-0.61513232012543	-0.114785823216468	0.13524944916588
TCGA.15.0742.01A.01R.1850.01	TCGA-15-0742-01A	4	4	-1.65458637591947	-0.325054241581852	-0.392131607905471	-0.0647255314390651	0.474251315256981
TCGA.15.1444.01A.02R.1850.01	TCGA-15-1444-01A	4	4	-1.47820567325526	1.0200774442693	-1.15931910828663	1.07078302522106	-0.734211295471919
TCGA.16.0846.01A.01R.1850.01	TCGA-16-0846-01A	4	4	-0.312298044475744	1.02803376601351	-1.00624751639818	2.3756585602294	-0.291576734565403
TCGA.16.1045.01B.01R.1850.01	TCGA-16-1045-01B	4	4	-0.642241765112807	1.71407402479621	0.0184986917156028	-0.0975844894779772	-1.00646668015648
TCGA.18.3406.01A.01R.0980.07	TCGA-18-3406-01A	2	2	1.23709880501656	1.20294451661598	0.386033138109118	0.629833450732436	1.42977989118216
TCGA.18.3407.01A.01R.0980.07	TCGA-18-3407-01A	2	2	0.743704403040387	0.384469999123265	1.27051454090679	0.9387958682661	0.446147533612123
TCGA.18.3408.01A.01R.0980.07	TCGA-18-3408-01A	2	2	0.388509111344886	0.700027985720096	-0.367127881740425	-0.854443173971577	0.688542650299024
